Date,Visitor.Team,Visitor.Rushing.Yards,Visitor.Rushing.Attempts,Visitor.Passing.Yards,Visitor.Passing.Attempts,Visitor.Passing.Completions,Visitor.Penalties,Visitor.Penalty.Yards,Visitor.Fumbles.Lost,Visitor.Interceptions.Thrown,Visitor.1st.Downs,Visitor.3rd.Down.Attempts,Visitor.3rd.Down.Conversions,Visitor.4th.Down.Attempts,Visitor.4th.Down.conversions,Visitor.Time.of.Possession,Visitor.Score,Home.Team,Home.Rushing.Yards,Home.Rushing.Attempts,Home.Passing.Yards,Home.Passing.Attempts,Home.Passing.Completions,Home.Penalties,Home.Penalty.Yards,Home.Fumbles.Lost,Home.Interceptions.Thrown,Home.1st.Downs,Home.3rd.Down.Attempts,Home.3rd.Down.Conversions,Home.4th.Down.Attempts,Home.4th.Down.conversions,Home.Time.of.Possession,Home.Score
9/16/2006, Wofford,290,61,67,11,5,8,70,1,0,13,19,9,4,1,2139,20, South Carolina,165,31,196,20,12,4,40,1,1,5,12,5,1,0,1461,27
9/21/2006, Virginia,51,23,115,31,15,8,60,1,2,3,14,3,1,1,1646,7, Georgia Tech,105,38,230,21,12,7,65,1,0,6,14,4,0,0,1954,24
9/22/2006, Northwestern,246,37,122,21,9,6,38,2,3,11,11,6,0,0,1563,21, Nevada,156,45,197,26,17,5,40,0,1,11,12,4,2,1,2037,31
9/23/2006, Alabama,118,52,243,20,16,11,65,1,0,11,18,7,2,2,2372,23, Arkansas,172,31,97,22,7,5,50,0,3,8,12,6,0,0,1228,24
9/23/2006, Arizona State,237,46,177,36,16,9,70,1,4,18,14,5,0,0,2207,21, California,139,27,270,26,18,5,70,1,1,5,10,2,1,0,1393,49
9/23/2006, Arkansas State,69,41,193,28,13,5,33,4,1,6,16,6,3,0,2076,9, SMU,226,31,231,28,17,5,45,1,1,11,12,7,1,1,1524,55
9/23/2006, Boston College,172,42,149,25,13,7,55,0,1,8,15,5,1,0,2061,15, North Carolina State,141,23,179,32,15,6,49,0,1,6,13,3,1,0,1539,17
9/23/2006, Buffalo,87,39,111,24,12,3,15,0,0,8,14,2,4,3,2004,7, Auburn,261,36,153,14,10,7,52,0,1,14,7,4,0,0,1596,38
9/23/2006, Cal Poly,78,32,142,24,10,1,5,1,3,5,13,2,2,1,1474,7, San Jose State,167,39,152,32,20,7,54,1,1,9,15,5,1,0,2126,17
9/23/2006, UCLA,143,34,135,31,18,6,33,0,2,4,16,4,1,0,1922,19, Washington,49,27,200,29,18,3,15,3,1,4,10,3,1,0,1678,29
9/23/2006, Central Michigan,176,33,276,42,27,9,73,0,1,8,15,9,1,0,1536,24, Eastern Michigan,188,47,157,32,22,8,65,0,0,13,16,6,2,1,2064,17
9/23/2006, Cincinnati,121,38,159,20,14,9,75,1,2,6,14,6,0,0,2106,13, Virginia Tech,145,33,188,23,11,7,52,1,1,7,12,6,0,0,1494,29
9/23/2006, Citadel,53,32,99,26,17,6,30,1,1,7,13,0,3,2,1858,6, Pittsburgh,145,36,361,22,18,7,55,1,0,7,11,6,0,0,1742,51
9/23/2006, Colorado,173,39,140,27,14,9,81,1,1,8,13,2,0,0,2049,13, Georgia,54,27,230,29,18,5,45,2,0,4,11,3,2,0,1551,14
9/23/2006, Connecticut,257,53,27,13,5,2,15,1,2,7,19,4,1,1,1987,14, Indiana,0,27,192,43,20,4,15,1,3,3,18,5,3,1,1613,7
9/23/2006, Florida Atlantic,138,35,105,25,8,9,77,1,1,5,14,2,3,2,1679,6, South Carolina,200,38,292,34,19,7,50,0,0,9,14,6,2,1,1921,45
9/23/2006, Florida International,89,19,221,34,15,6,50,0,1,3,14,4,1,1,1433,10, Maryland,117,40,158,30,17,6,74,0,1,8,14,6,0,0,2167,14
9/23/2006, Hawai'i,88,18,388,37,25,4,23,2,1,5,7,3,2,1,1498,34, Boise State,242,44,273,29,17,9,90,0,1,14,11,3,2,2,2102,41
9/23/2006, Howard,48,31,124,26,12,11,83,2,1,3,14,2,2,1,1656,7, Rutgers,215,53,142,17,10,7,65,1,1,12,13,6,1,1,1944,56
9/23/2006, Idaho,57,24,128,23,8,8,87,2,4,4,10,0,0,0,1534,0, Oregon State,174,38,206,35,20,6,69,1,1,11,15,6,0,0,2066,38
9/23/2006, Indiana State,104,38,160,26,14,6,65,2,0,7,14,4,1,1,1558,14, Northern Illinois,314,52,106,16,12,8,90,0,0,16,15,9,0,0,2042,48
9/23/2006, Iowa State,21,27,302,45,25,7,50,0,2,5,14,4,5,2,1764,14, Texas,193,40,246,24,19,4,57,1,1,11,8,2,1,0,1836,37
9/23/2006, Iowa,154,42,190,27,17,8,62,0,1,11,15,5,0,0,1935,24, Illinois,121,35,194,39,12,2,10,0,4,10,16,9,0,0,1665,7
9/23/2006, Kent State,216,38,141,22,14,9,75,0,0,9,12,3,1,1,1635,38, Bowling Green,157,45,125,31,15,5,45,3,3,9,19,9,4,1,1965,3
9/23/2006, Kentucky,39,22,210,38,26,10,66,0,0,6,13,4,0,0,2023,7, Florida,235,38,279,28,16,10,71,1,1,11,9,4,2,0,1577,26
9/23/2006, Louisiana Tech,73,24,229,32,13,7,77,1,0,2,14,2,0,0,1581,14, Texas A&M,153,34,336,33,21,12,85,1,0,9,12,6,0,0,2019,45
9/23/2006, Louisville,228,42,173,26,18,4,39,3,1,11,12,5,2,1,2139,24, Kansas State,108,19,139,45,17,7,57,0,2,3,16,3,3,1,1461,6
9/23/2006, Marshall,126,48,110,14,8,4,21,1,1,11,15,6,0,0,2069,7, Tennessee,176,24,258,27,18,4,37,0,1,8,11,6,0,0,1531,33
9/23/2006, McNeese State,155,37,116,22,10,9,79,2,1,7,13,4,1,1,1405,7, Toledo,219,44,186,30,17,5,35,0,0,9,18,9,3,3,2195,41
9/23/2006, Miami (Ohio),31,29,241,39,25,3,21,0,1,4,15,5,3,1,1835,14, Syracuse,152,34,163,20,14,7,68,0,0,8,13,6,0,0,1765,34
9/23/2006, Middle Tennessee,22,28,73,20,6,2,10,3,2,3,11,1,1,0,1789,0, Oklahoma,190,44,272,20,14,2,10,2,0,9,9,4,2,1,1811,59
9/23/2006, Minnesota,194,45,227,35,21,8,74,1,1,12,17,7,3,3,1995,21, Purdue,178,32,243,27,18,8,38,0,0,8,10,3,1,1,1605,27
9/23/2006, Mississippi State,166,44,115,23,14,8,75,2,0,11,15,7,2,1,1732,16, UAB,94,32,116,26,12,9,85,0,2,7,13,4,1,1,1868,10
9/23/2006, North Carolina,54,22,96,23,7,9,65,1,1,3,10,1,2,1,1303,7, Clemson,324,58,180,21,14,5,40,0,1,19,12,6,2,1,2297,52
9/23/2006, North Carolina A&T,41,28,154,26,14,9,74,1,0,3,10,1,2,1,1677,7, Louisiana-Lafayette,330,46,78,11,5,8,72,0,0,19,7,3,2,2,1923,48
9/23/2006, North Dakota State,84,23,451,47,29,7,55,1,0,4,14,4,2,2,1805,29, Ball State,14,24,385,32,18,5,34,0,0,2,15,6,1,0,1795,24
9/23/2006, North Texas,175,36,112,36,17,7,66,1,2,9,15,4,5,2,1897,13, Akron,105,31,173,20,14,6,61,0,0,10,8,3,1,1,1703,33
9/23/2006, Notre Dame,47,17,319,36,20,8,58,1,1,3,11,1,3,2,1461,40, Michigan State,248,43,140,23,11,9,75,1,2,12,14,3,1,1,2139,37
9/23/2006, Ohio,43,30,145,33,17,10,88,1,1,5,15,5,0,0,1921,6, Missouri,170,39,258,34,18,9,77,2,1,9,14,7,0,0,1679,31
9/23/2006, Oklahoma State,165,27,281,22,13,3,20,2,0,5,10,4,1,0,1433,25, Houston,196,46,313,28,21,2,18,1,0,13,14,6,2,2,2167,34
9/23/2006, Penn State,142,40,106,25,16,3,20,0,3,6,14,3,1,1,2090,6, Ohio State,138,29,115,22,12,6,51,0,2,8,11,5,0,0,1488,28
9/23/2006, Rice,113,37,128,27,9,7,45,2,1,7,13,1,2,1,1902,7, Florida State,287,38,213,23,13,8,58,1,0,12,10,4,0,0,1698,55
9/23/2006, South Florida,113,29,196,34,17,8,82,1,2,4,15,8,1,0,1460,7, Kansas,118,35,273,35,25,10,70,2,0,5,18,10,0,0,2140,13
9/23/2006, Southeastern Louisiana,58,32,61,19,12,3,45,2,0,4,14,2,1,0,1966,0, Texas Tech,106,17,403,44,31,4,39,0,0,8,8,3,2,2,1634,62
9/23/2006, USC,202,42,179,39,24,3,23,1,1,12,18,12,1,0,2327,20, Arizona,-16,19,170,25,14,4,30,1,1,2,12,2,0,0,1273,3
9/23/2006, Temple,9,29,140,26,12,5,40,1,3,4,13,1,1,1,1870,7, Western Michigan,151,34,143,26,15,7,58,1,0,7,12,2,2,2,1730,41
9/23/2006, Tennessee State,71,36,181,22,11,7,58,2,2,6,10,4,1,0,1881,9, Vanderbilt,179,37,129,17,12,1,5,1,1,11,10,4,1,0,1719,38
9/23/2006, UTEP,30,23,211,37,26,5,26,1,0,4,15,6,2,0,1707,13, New Mexico,193,45,96,19,11,3,25,0,1,12,14,9,0,0,1893,26
9/23/2006, Troy,48,27,92,24,15,10,80,2,1,6,11,1,2,1,1426,0, Nebraska,316,46,281,23,16,8,65,0,1,12,11,7,1,1,2174,56
9/23/2006, Tulane,112,35,119,32,12,3,20,1,2,7,17,6,1,0,1985,7, LSU,172,32,201,28,18,12,90,0,0,9,10,5,1,1,1615,49
9/23/2006, Tulsa,159,30,285,36,24,3,25,0,0,8,15,9,1,0,1705,24, Navy,283,51,73,11,6,5,49,0,1,15,13,5,2,2,1895,23
9/23/2006, Air Force,327,70,40,7,3,5,45,1,0,19,18,12,2,1,2425,31, Wyoming,77,21,169,21,13,5,39,2,0,6,9,3,1,0,1175,24
9/23/2006, Army,140,38,138,22,15,6,64,1,0,9,11,3,2,2,1673,27, Baylor,62,28,241,35,26,11,107,0,0,5,14,5,1,0,1927,20
9/23/2006, Utah State,120,42,122,28,17,6,46,1,1,10,14,2,3,1,2050,0, BYU,136,34,305,28,20,4,55,0,1,4,10,5,1,0,1550,38
9/23/2006, Utah,192,41,167,28,13,4,40,1,1,13,14,9,0,0,1674,38, San Diego State,204,45,83,20,9,8,49,0,5,10,14,6,3,1,1926,7
9/23/2006, Wake Forest,240,53,43,5,4,5,34,1,0,15,12,7,0,0,1699,27, Mississippi,26,31,211,40,21,5,28,0,1,5,14,4,1,0,1857,3
9/23/2006, Washington State,240,49,228,33,21,4,35,3,0,16,13,8,1,1,1989,36, Stanford,28,31,167,25,15,1,10,1,1,5,12,3,2,1,1611,10
