"Team","Previous.Score","Score","Rank"
"Tennessee",37.2803968253968,37.2803968253968,26
"Texas",25.0195555555556,25.0195555555556,65
"Texas A&M",42.7859800424593,42.7859800424593,15
"Texas State",-3.31288599333594,-3.31288599333594,126
"Texas Tech",32.8973665271415,32.8973665271415,32
"Toledo",38.0600317460317,38.0600317460317,24
"Troy",39.0662236699987,39.0662236699987,19
"Tulane",23.162,23.162,72
"Tulsa",25.6071111111111,25.6071111111111,61
"UCF",32.48,32.48,36
"UCLA",32.5942954324587,32.5942954324587,34
"UNLV",13.6859788359788,13.6859788359788,101
"USC",30.0642063492063,30.0642063492063,40
"Utah",28.4240929705215,28.4240929705215,49
"Utah State",17.3524074074074,17.3524074074074,89
"UTEP",-5.1977765712974,-5.1977765712974,127
"UTSA",21.3226984126984,21.3226984126984,79
"Vanderbilt",20.6575555555556,20.6575555555556,81
"Virginia",22.7022222222222,22.7022222222222,74
"Virginia Tech",45.5922222222222,45.5922222222222,10
"Wake Forest",28.3990740740741,28.3990740740741,50
"Washington",52.7615797430083,52.7615797430083,5
"Washington State",47.9876825396825,47.9876825396825,7
"West Virginia",33.3464285714286,33.3464285714286,30
"Western Kentucky",25.7104458922209,25.7104458922209,58
"Western Michigan",41.3416666666667,41.3416666666667,18
"Wisconsin",44.2451111111111,44.2451111111111,12
"Wyoming",23.0548148148148,23.0548148148148,73
