"Team","Previous.Score","Score","Rank"
"Kentucky",19.6195061728392,19.6195061728392,75
"Louisiana-Lafayette",12.8149133308388,12.8149133308388,102
"Louisiana-Monroe",3.33769696969559,3.33769696969559,122
"Louisiana Tech",31.610078563412,31.610078563412,32
"Louisville",49.4308069584735,49.4308069584735,4
"LSU",42.463905723905,42.463905723905,8
"Marshall",9.33466845786758,9.33466845786758,110
"Maryland",21.5359960718293,21.5359960718293,69
"Massachusetts",8.25280555554004,8.25280555554004,112
"Memphis",30.3901424256519,30.3901424256519,38
"Miami (FL)",35.1379797979801,35.1379797979801,18
"Miami (OH)",18.0962183821681,18.0962183821681,79
"Michigan",52.2291919191918,52.2291919191918,3
"Michigan State",23.2546363636368,23.2546363636368,62
"Middle Tennessee",17.4589138296544,17.4589138296544,85
"Minnesota",26.7769360269359,26.7769360269359,52
"Mississippi State",22.5815914702584,22.5815914702584,65
"Missouri",18.0381506422252,18.0381506422252,81
"Navy",27.2993742985402,27.2993742985402,50
"Nebraska",30.8355479797976,30.8355479797976,36
"Nevada",7.37922222222149,7.37922222222149,116
"New Mexico",18.0400598578371,18.0400598578371,80
"New Mexico State",0.583445254969553,0.583445254969553,127
"North Carolina",29.844074074074,29.844074074074,40
"North Carolina State",26.6276049382708,26.6276049382708,55
"North Texas",11.2476139169476,11.2476139169476,108
"Northern Illinois",22.1332918069572,22.1332918069572,67
"Northwestern",32.6175580808078,32.6175580808078,29
"Notre Dame",28.8389977553311,28.8389977553311,45
"Ohio",21.0090608013246,21.0090608013246,70
"Ohio State",54.4650101010074,54.4650101010074,2
"Oklahoma",36.522107352699,36.522107352699,15
"Oklahoma State",29.7422651219038,29.7422651219038,41
"Old Dominion",22.2078114478113,22.2078114478113,66
"Ole Miss",32.9184870931537,32.9184870931537,25
"Oregon",20.1076969697002,20.1076969697002,73
"Oregon State",17.051534435262,17.051534435262,87
"Penn State",37.2600934343472,37.2600934343472,13
"Pittsburgh",28.1343625140293,28.1343625140293,47
"Purdue",6.43587878787857,6.43587878787857,117
"Rice",2.73545510663215,2.73545510663215,123
"Rutgers",8.03818434343373,8.03818434343373,113
"San Diego State",34.7313995510662,34.7313995510662,19
"San Jose State",4.92515151516559,4.92515151516559,119
"SMU",17.6833765432136,17.6833765432136,84
"South Alabama",17.0152497194172,17.0152497194172,88
"South Carolina",18.8975858585866,18.8975858585866,76
"South Florida",32.3409652076359,32.3409652076359,30
"Southern Miss",15.2913801596219,15.2913801596219,95
"Stanford",31.6669822467109,31.6669822467109,31
"Syracuse",13.6746543209867,13.6746543209867,99
"TCU",29.999231077757,29.999231077757,39
"Temple",31.5422409277953,31.5422409277953,33
"Tennessee",30.4636700336702,30.4636700336702,37
"Texas",27.4707154882168,27.4707154882168,49
"Texas A&M",35.9430754231419,35.9430754231419,16
"Texas State",-2.89761192168623,-2.89761192168623,128
"Texas Tech",24.5193938162546,24.5193938162546,59
"Toledo",33.1246741148854,33.1246741148854,23
"Troy",32.8478352974181,32.8478352974181,27
"Tulane",15.7456543209884,15.7456543209884,92
"Tulsa",31.2368667227834,31.2368667227834,34
"UCF",29.6268412520311,29.6268412520311,42
"UCLA",26.6862626262632,26.6862626262632,54
"UNLV",12.4218620548923,12.4218620548923,106
"USC",36.5837070707074,36.5837070707074,14
"Utah",29.1861606978879,29.1861606978879,44
"Utah State",15.637995510659,15.637995510659,93
"UTEP",2.20449931412383,2.20449931412383,124
"UTSA",18.1288181818185,18.1288181818185,78
"Vanderbilt",20.714881032547,20.714881032547,71
"Virginia",17.9440505050506,17.9440505050506,82
"Virginia Tech",32.9622098765435,32.9622098765435,24
"Wake Forest",21.7028765432097,21.7028765432097,68
"Washington",46.0676992143636,46.0676992143636,5
"Washington State",41.6812213039488,41.6812213039488,9
"West Virginia",33.7570768191231,33.7570768191231,22
"Western Kentucky",35.6322258953169,35.6322258953169,17
"Western Michigan",40.7691291138093,40.7691291138093,11
"Wisconsin",42.4963679981638,42.4963679981638,7
"Wyoming",24.7355050505051,24.7355050505051,58
