"Team","Previous.Score","Score","Rank"
"Temple",32.186583504825,32.186583504825,30
"Tennessee",30.5554755015433,30.5554755015433,37
"Texas",27.2117859592395,27.2117859592395,50
"Texas A&M",37.6856172839499,37.6856172839499,14
"Texas State",-1.16423900462894,-1.16423900462894,128
"Texas Tech",23.8031069198988,23.8031069198988,62
"Toledo",33.3697736625518,33.3697736625518,23
"Troy",33.2028328924167,33.2028328924167,24
"Tulane",15.052550583016,15.052550583016,99
"Tulsa",32.0224631344303,32.0224631344303,31
"UCF",29.8838937114185,29.8838937114185,40
"UCLA",26.1187384259257,26.1187384259257,54
"UNLV",10.3925077160513,10.3925077160513,110
"USC",34.9644718792865,34.9644718792865,17
"Utah",28.4272153635119,28.4272153635119,48
"Utah State",15.4108367626884,15.4108367626884,95
"UTEP",2.38073881173049,2.38073881173049,122
"UTSA",20.7921767832647,20.7921767832647,75
"Vanderbilt",22.5230624142661,22.5230624142661,66
"Virginia",18.9632681755828,18.9632681755828,81
"Virginia Tech",35.7125128600823,35.7125128600823,15
"Wake Forest",23.3235253772293,23.3235253772293,63
"Washington",50.1003472222224,50.1003472222224,4
"Washington State",40.1539163237311,40.1539163237311,11
"West Virginia",34.1671260171213,34.1671260171213,18
"Western Kentucky",33.7016975308639,33.7016975308639,22
"Western Michigan",42.0980391589493,42.0980391589493,8
"Wisconsin",40.5832921810685,40.5832921810685,10
"Wyoming",26.0990054869687,26.0990054869687,55
