"Team","Previous.Score","Score","Rank"
"Purdue",7.57507707748398,7.57507707748398,112
"Rice",4.92937828164936,4.92937828164936,122
"Rutgers",6.67179188333758,6.67179188333758,117
"San Diego State",29.384949719084,29.384949719084,40
"San Jose State",7.10435749258068,7.10435749258068,115
"SMU",15.1511549792661,15.1511549792661,95
"South Alabama",16.2424858795066,16.2424858795066,90
"South Carolina",15.219696233901,15.219696233901,94
"South Florida",32.6355336582452,32.6355336582452,25
"Southern Miss",17.0225045271528,17.0225045271528,87
"Stanford",31.6273067210567,31.6273067210567,29
"Syracuse",11.9122627283689,11.9122627283689,104
"TCU",25.8815200558431,25.8815200558431,52
"Temple",34.8431731640726,34.8431731640726,19
"Tennessee",29.8875025578255,29.8875025578255,37
"Texas",23.2390553995666,23.2390553995666,61
"Texas A&M",33.3959299308113,33.3959299308113,24
"Texas State",-4.96821745735499,-4.96821745735499,128
"Texas Tech",20.799087907042,20.799087907042,70
"Toledo",32.5167802283187,32.5167802283187,26
"Troy",27.410019851785,27.410019851785,48
"Tulane",15.9070836570695,15.9070836570695,92
"Tulsa",30.9522994366599,30.9522994366599,31
"UCF",26.5481696334055,26.5481696334055,50
"UCLA",22.2704165047917,22.2704165047917,66
"UNLV",9.60737179486956,9.60737179486956,108
"USC",37.8264047948514,37.8264047948514,14
"Utah",28.2187054843305,28.2187054843305,44
"Utah State",15.4565085021805,15.4565085021805,93
"UTEP",4.6592257604659,4.6592257604659,124
"UTSA",19.4012565191546,19.4012565191546,75
"Vanderbilt",24.6670375079468,24.6670375079468,56
"Virginia",13.4529805858474,13.4529805858474,99
"Virginia Tech",34.3076233692489,34.3076233692489,21
"Wake Forest",19.1684009382872,19.1684009382872,77
"Washington",48.6981392450139,48.6981392450139,4
"Washington State",36.864316239316,36.864316239316,16
"West Virginia",31.7209871883164,31.7209871883164,28
"Western Kentucky",38.237045658617,38.237045658617,13
"Western Michigan",40.3708376292511,40.3708376292511,8
"Wisconsin",39.9614617384629,39.9614617384629,10
"Wyoming",23.2849406100136,23.2849406100136,60
